SampleID;ASV;Count;Group;Type;Substrate;Density;Replicate;Kingdom;Phylum;Class;Order;Family;Genus
FP000.3;ASV36;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia
FP000.3;ASV37;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
FP000.3;ASV38;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
FP000.3;ASV39;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus
FP000.3;ASV40;0;FP000;food waste;sorb+;0;3;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
FP000.3;ASV41;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 18
FP000.3;ASV42;146;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
FP000.3;ASV43;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter*
FP000.3;ASV44;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus*
FP000.3;ASV47;38;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
FP000.3;ASV49;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Pseudogracilibacillus
FP000.3;ASV50;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
FP000.3;ASV51;98;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc
FP000.3;ASV52;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus
FP000.3;ASV53;0;FP000;food waste;sorb+;0;3;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
FP000.3;ASV54;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Bacillus*
FP000.3;ASV55;1;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
FP000.3;ASV56;0;FP000;food waste;sorb+;0;3;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
FP000.3;ASV57;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia
FP000.3;ASV58;0;FP000;food waste;sorb+;0;3;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium
FP000.3;ASV59;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Solibacillus
FP000.3;ASV61;0;FP000;food waste;sorb+;0;3;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
FP000.3;ASV66;21;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus
FP000.3;ASV67;0;FP000;food waste;sorb+;0;3;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium
FP000.3;ASV68;0;FP000;food waste;sorb+;0;3;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Promicromonosporaceae;Cellulosimicrobium
FP000.3;ASV69;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Uncult. bacterium*
FP000.3;ASV70;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;SN8
FP000.3;ASV72;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
FP000.3;ASV73;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia
FP000.3;ASV75;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;
FP000.3;ASV77;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Solibacillus
FP000.3;ASV78;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Secundilactobacillus
FP000.3;ASV79;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;
FP000.3;ASV80;7;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc
FP000.3;ASV81;12;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FP000.3;ASV83;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Delftia
FP000.3;ASV84;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Loigolactobacillus
FP000.3;ASV87;6;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
FP000.3;ASV90;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas
FP000.3;ASV91;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus
FP000.3;ASV92;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia
FP000.3;ASV93;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus
FP000.3;ASV94;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus
FP000.3;ASV95;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter
FP000.3;ASV96;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FP000.3;ASV97;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus
FP000.3;ASV99;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
FP000.3;ASV100;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lapidilactobacillus
FP000.3;ASV101;0;FP000;food waste;sorb+;0;3;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides
FP000.3;ASV104;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FP000.3;ASV105;0;FP000;food waste;sorb+;0;3;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Promicromonosporaceae;Cellulosimicrobium
FP000.3;ASV107;0;FP000;food waste;sorb+;0;3;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
FP000.3;ASV110;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;
FP000.3;ASV111;0;FP000;food waste;sorb+;0;3;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
FP000.3;ASV113;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Jeotgalicoccus
FP000.3;ASV114;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
FP000.3;ASV115;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Alcanivoracaceae1;Alcanivorax
FP000.3;ASV116;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Listeriaceae;Brochothrix
FP000.3;ASV117;0;FP000;food waste;sorb+;0;3;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
FP000.3;ASV119;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter
FP000.3;ASV120;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella
FP000.3;ASV121;0;FP000;food waste;sorb+;0;3;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides
FP000.3;ASV122;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Photobacterium
FP000.3;ASV123;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
FP000.3;ASV126;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;
FP000.3;ASV127;2;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
FP000.3;ASV129;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum
FP000.3;ASV130;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
FP000.3;ASV131;0;FP000;food waste;sorb+;0;3;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
FP000.3;ASV133;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas
FP000.3;ASV135;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
FP000.3;ASV136;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium
FP000.3;ASV138;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Amphibacillus
FP000.3;ASV139;0;FP000;food waste;sorb+;0;3;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
FP000.3;ASV140;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
FP000.3;ASV141;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Tetragenococcus
FP000.3;ASV143;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
FP000.3;ASV144;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella
FP000.3;ASV149;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FP000.3;ASV150;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
FP000.3;ASV152;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Subdoligranulum
FP000.3;ASV156;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FP000.3;ASV157;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;
FP000.3;ASV158;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc
FP000.3;ASV160;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia
FP000.3;ASV161;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter
FP000.3;ASV162;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
FP000.3;ASV163;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas
FP000.3;ASV166;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Schleiferilactobacillus
FP000.3;ASV168;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Flavonifractor
FP000.3;ASV169;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium
FP000.3;ASV170;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus
FP000.3;ASV177;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus
FP000.3;ASV178;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia
FP000.3;ASV179;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium
FP000.3;ASV186;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus
FP000.3;ASV187;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia
FP000.3;ASV188;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FP000.3;ASV189;0;FP000;food waste;sorb+;0;3;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
FP000.3;ASV190;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira
FP000.3;ASV199;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;HT002
FP000.3;ASV200;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pseudoalteromonadaceae;Pseudoalteromonas
FP000.3;ASV201;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] eligens group
FP000.3;ASV202;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella
FP000.3;ASV203;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] eligens group
FP000.3;ASV204;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;
FP000.3;ASV219;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter
FP000.3;ASV221;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
FP000.3;ASV222;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas
FP000.3;ASV223;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
FP000.3;ASV225;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
FP000.3;ASV227;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;
FP000.3;ASV228;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Alicyclobacillales;Alicyclobacillaceae;Alicyclobacillus
FP000.3;ASV230;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus
FP000.3;ASV232;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Clostridiisalibacter;
FP000.3;ASV257;0;FP000;food waste;sorb+;0;3;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter
FP000.3;ASV258;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus
FP000.3;ASV259;0;FP000;food waste;sorb+;0;3;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;ADurb.Bin063-1
FP000.3;ASV261;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter
FP000.3;ASV263;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 18
FP000.3;ASV265;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus
FP000.3;ASV266;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;
FP000.3;ASV267;0;FP000;food waste;sorb+;0;3;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Nakamurellaceae;Nakamurella
FP000.3;ASV269;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;
FP000.3;ASV270;0;FP000;food waste;sorb+;0;3;Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces
FP000.3;ASV271;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Acholeplasmatales;Acholeplasmataceae;Candidatus Phytoplasma
FP000.3;ASV272;0;FP000;food waste;sorb+;0;3;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides
FP000.3;ASV275;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister
FP000.3;ASV277;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;
FP000.3;ASV280;0;FP000;food waste;sorb+;0;3;Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces
FP000.3;ASV314;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas
FP000.3;ASV318;0;FP000;food waste;sorb+;0;3;Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;
FP000.3;ASV319;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas
FP000.3;ASV323;0;FP000;food waste;sorb+;0;3;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;
FP000.3;ASV326;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;Nordella
FP000.3;ASV328;0;FP000;food waste;sorb+;0;3;Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;
FP000.3;ASV329;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;
FP000.3;ASV331;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae;Woeseia
FP000.3;ASV333;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;
FP000.3;ASV334;0;FP000;food waste;sorb+;0;3;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
FP000.3;ASV336;0;FP000;food waste;sorb+;0;3;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Empedobacter
FP000.3;ASV337;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga
FP000.3;ASV338;0;FP000;food waste;sorb+;0;3;Bacteria;Planctomycetota;Brocadiae;Brocadiales;Brocadiaceae;Candidatus Brocadia
FP000.3;ASV339;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum
FP000.3;ASV340;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
FP000.3;ASV342;0;FP000;food waste;sorb+;0;3;Bacteria;Planctomycetota;Brocadiae;Brocadiales;Brocadiaceae;Candidatus Brocadia
FP000.3;ASV344;0;FP000;food waste;sorb+;0;3;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Nakamurellaceae;Nakamurella
FP000.3;ASV345;0;FP000;food waste;sorb+;0;3;Bacteria;Hydrogenedentes;Hydrogenedentia;Hydrogenedentiales;Hydrogenedensaceae;
FP000.3;ASV346;0;FP000;food waste;sorb+;0;3;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;
FP000.3;ASV352;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter
FP000.3;ASV353;0;FP000;food waste;sorb+;0;3;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;
FP000.3;ASV354;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Alcanivoracaceae1;Alcanivorax
FP000.3;ASV355;0;FP000;food waste;sorb+;0;3;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Iamiaceae;Iamia
FP000.3;ASV360;0;FP000;food waste;sorb+;0;3;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;
FP000.3;ASV361;0;FP000;food waste;sorb+;0;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Paenalcaligenes
FP125.1;ASV1;4744;FP125;food waste;sorb+;1.25;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia
FP125.1;ASV2;11804;FP125;food waste;sorb+;1.25;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
FP125.1;ASV3;0;FP125;food waste;sorb+;1.25;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter*
FP125.1;ASV4;3380;FP125;food waste;sorb+;1.25;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
FP125.1;ASV5;9310;FP125;food waste;sorb+;1.25;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus
FP125.1;ASV6;2;FP125;food waste;sorb+;1.25;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FP125.1;ASV7;806;FP125;food waste;sorb+;1.25;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
FP125.1;ASV8;2851;FP125;food waste;sorb+;1.25;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
FP125.1;ASV9;5175;FP125;food waste;sorb+;1.25;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus
FP125.1;ASV10;379;FP125;food waste;sorb+;1.25;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus
FP125.1;ASV11;0;FP125;food waste;sorb+;1.25;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FP125.1;ASV12;144;FP125;food waste;sorb+;1.25;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc
FP125.1;ASV13;0;FP125;food waste;sorb+;1.25;1;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Mammaliicoccus*
FP125.1;ASV14;130;FP125;food waste;sorb+;1.25;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
FP125.1;ASV15;927;FP125;food waste;sorb+;1.25;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
FP125.1;ASV16;0;FP125;food waste;sorb+;1.25;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Atopostipes
FP125.1;ASV17;1608;FP125;food waste;sorb+;1.25;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus
FP125.1;ASV18;0;FP125;food waste;sorb+;1.25;1;Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces
FP125.1;ASV19;0;FP125;food waste;sorb+;1.25;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus
FP125.1;ASV20;0;FP125;food waste;sorb+;1.25;1;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
FP125.1;ASV21;169;FP125;food waste;sorb+;1.25;1;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
FP125.1;ASV22;255;FP125;food waste;sorb+;1.25;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
FP125.1;ASV23;151;FP125;food waste;sorb+;1.25;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus
