SampleID;ASV;Count;Group;Type;Substrate;Density;Replicate;Kingdom;Phylum;Class;Order;Family;Genus
LP125.2;ASV98;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;
LP125.2;ASV99;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
LP125.2;ASV100;0;LP125;larvae;sorb+;1.25;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lapidilactobacillus
LP125.2;ASV103;0;LP125;larvae;sorb+;1.25;2;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides
LP125.2;ASV106;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia
LP125.2;ASV109;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium
LP125.2;ASV111;0;LP125;larvae;sorb+;1.25;2;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
LP125.2;ASV115;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Alcanivoracaceae1;Alcanivorax
LP125.2;ASV117;0;LP125;larvae;sorb+;1.25;2;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
LP125.2;ASV120;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella
LP125.2;ASV124;0;LP125;larvae;sorb+;1.25;2;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus
LP125.2;ASV128;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Hydrogenophilaceae;Tepidiphilus
LP125.2;ASV129;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum
LP125.2;ASV130;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
LP125.2;ASV132;0;LP125;larvae;sorb+;1.25;2;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
LP125.2;ASV134;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;
LP125.2;ASV137;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
LP125.2;ASV146;0;LP125;larvae;sorb+;1.25;2;Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister
LP125.2;ASV147;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
LP125.2;ASV148;0;LP125;larvae;sorb+;1.25;2;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermabacteraceae;Brachybacterium
LP125.2;ASV153;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
LP125.2;ASV155;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Halomonas
LP125.2;ASV159;0;LP125;larvae;sorb+;1.25;2;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;
LP125.2;ASV160;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia
LP125.2;ASV162;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
LP125.2;ASV164;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Alcanivoracaceae1;Alcanivorax
LP125.2;ASV165;0;LP125;larvae;sorb+;1.25;2;Bacteria;Dependentiae;Babeliae;Babeliales;Vermiphilaceae;
LP125.2;ASV172;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pseudoalteromonadaceae;Pseudoalteromonas
LP125.2;ASV173;0;LP125;larvae;sorb+;1.25;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Isobaculum
LP125.2;ASV174;0;LP125;larvae;sorb+;1.25;2;Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Turicibacter
LP125.2;ASV175;0;LP125;larvae;sorb+;1.25;2;Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces
LP125.2;ASV176;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium
LP125.2;ASV178;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia
LP125.2;ASV182;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Alteromonadaceae;Alteromonas
LP125.2;ASV183;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas
LP125.2;ASV185;0;LP125;larvae;sorb+;1.25;2;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anaerobacillus
LP125.2;ASV191;0;LP125;larvae;sorb+;1.25;2;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium
LP125.2;ASV194;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;
LP125.2;ASV195;0;LP125;larvae;sorb+;1.25;2;Bacteria;Firmicutes;Bacilli;Thermicanales;Thermicanaceae;Thermicanus
LP125.2;ASV197;0;LP125;larvae;sorb+;1.25;2;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Aeribacillus
LP125.2;ASV198;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;
LP125.2;ASV200;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pseudoalteromonadaceae;Pseudoalteromonas
LP125.2;ASV206;0;LP125;larvae;sorb+;1.25;2;Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-002
LP125.2;ASV207;0;LP125;larvae;sorb+;1.25;2;Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister
LP125.2;ASV208;0;LP125;larvae;sorb+;1.25;2;Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Catellatospora
LP125.2;ASV211;0;LP125;larvae;sorb+;1.25;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Atopostipes
LP125.2;ASV212;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas
LP125.2;ASV213;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pseudoalteromonadaceae;Pseudoalteromonas
LP125.2;ASV214;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas
LP125.2;ASV215;0;LP125;larvae;sorb+;1.25;2;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
LP125.2;ASV216;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Hydrogenophilaceae;Tepidiphilus
LP125.2;ASV217;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Alcanivoracaceae1;Alcanivorax
LP125.2;ASV218;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Moellerella
LP125.2;ASV226;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia
LP125.2;ASV235;0;LP125;larvae;sorb+;1.25;2;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus
LP125.2;ASV236;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Schlegelella
LP125.2;ASV237;0;LP125;larvae;sorb+;1.25;2;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;
LP125.2;ASV239;0;LP125;larvae;sorb+;1.25;2;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;Ilumatobacter
LP125.2;ASV240;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter
LP125.2;ASV241;0;LP125;larvae;sorb+;1.25;2;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus
LP125.2;ASV242;0;LP125;larvae;sorb+;1.25;2;Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces
LP125.2;ASV243;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas
LP125.2;ASV244;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter
LP125.2;ASV246;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Methylophagaceae;Methylophaga
LP125.2;ASV247;0;LP125;larvae;sorb+;1.25;2;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
LP125.2;ASV248;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Tepidimonas
LP125.2;ASV250;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter
LP125.2;ASV251;0;LP125;larvae;sorb+;1.25;2;Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces
LP125.2;ASV252;0;LP125;larvae;sorb+;1.25;2;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;
LP125.2;ASV253;0;LP125;larvae;sorb+;1.25;2;Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;
LP125.2;ASV282;0;LP125;larvae;sorb+;1.25;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Isobaculum
LP125.2;ASV283;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Alcaligenes
LP125.2;ASV284;0;LP125;larvae;sorb+;1.25;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
LP125.2;ASV287;0;LP125;larvae;sorb+;1.25;2;Bacteria;Myxococcota;Polyangia;Polyangiales;BIrii41;
LP125.2;ASV290;0;LP125;larvae;sorb+;1.25;2;Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium] coprostanoligenes group;
LP125.2;ASV291;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Amb-16S-1323;
LP125.2;ASV294;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;SC-I-84;
LP125.2;ASV295;0;LP125;larvae;sorb+;1.25;2;Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Virgisporangium
LP125.2;ASV296;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
LP125.2;ASV297;0;LP125;larvae;sorb+;1.25;2;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;
LP125.2;ASV298;0;LP125;larvae;sorb+;1.25;2;Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus
LP125.2;ASV299;0;LP125;larvae;sorb+;1.25;2;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;
LP125.2;ASV300;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae;
LP125.2;ASV304;0;LP125;larvae;sorb+;1.25;2;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Ruminococcus] gauvreauii group
LP125.2;ASV305;0;LP125;larvae;sorb+;1.25;2;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium
LP125.2;ASV306;0;LP125;larvae;sorb+;1.25;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
LP125.2;ASV308;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella
LP125.2;ASV309;0;LP125;larvae;sorb+;1.25;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Isobaculum
LP125.2;ASV310;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
LP125.2;ASV311;0;LP125;larvae;sorb+;1.25;2;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;
LP125.2;ASV362;0;LP125;larvae;sorb+;1.25;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LP125.2;ASV363;0;LP125;larvae;sorb+;1.25;2;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides
LP125.2;ASV365;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia
LP125.2;ASV370;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;
LP125.2;ASV371;0;LP125;larvae;sorb+;1.25;2;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae NK4A136 group
LP125.2;ASV374;0;LP125;larvae;sorb+;1.25;2;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
LP125.2;ASV376;0;LP125;larvae;sorb+;1.25;2;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;Vicinamibacter
LP125.2;ASV383;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Gallionellaceae;Gallionella
LP125.2;ASV389;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium
LP125.2;ASV393;0;LP125;larvae;sorb+;1.25;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
LP125.2;ASV394;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella
LP125.2;ASV395;0;LP125;larvae;sorb+;1.25;2;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Cryptosporangiaceae;Cryptosporangium
LP125.2;ASV397;1;LP125;larvae;sorb+;1.25;2;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
LP125.2;ASV399;0;LP125;larvae;sorb+;1.25;2;Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus
LP125.2;ASV400;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
LP125.2;ASV401;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
LP125.2;ASV402;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter
LP125.2;ASV408;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;SC-I-84;
LP125.2;ASV410;0;LP125;larvae;sorb+;1.25;2;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium
LP125.3;ASV1;12954;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia
LP125.3;ASV2;27736;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
LP125.3;ASV3;0;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter*
LP125.3;ASV4;4928;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
LP125.3;ASV5;4;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus
LP125.3;ASV6;0;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LP125.3;ASV7;0;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
LP125.3;ASV8;1304;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
LP125.3;ASV9;0;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus
LP125.3;ASV13;0;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Mammaliicoccus*
LP125.3;ASV14;0;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
LP125.3;ASV15;0;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
LP125.3;ASV18;0;LP125;larvae;sorb+;1.25;3;Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces
LP125.3;ASV19;0;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus
LP125.3;ASV20;0;LP125;larvae;sorb+;1.25;3;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
LP125.3;ASV21;12;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
LP125.3;ASV22;0;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
LP125.3;ASV23;0;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus
LP125.3;ASV24;0;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
LP125.3;ASV25;0;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
LP125.3;ASV28;0;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
LP125.3;ASV34;0;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
LP125.3;ASV35;0;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
LP125.3;ASV36;0;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia
LP125.3;ASV37;0;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
LP125.3;ASV40;0;LP125;larvae;sorb+;1.25;3;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
LP125.3;ASV43;0;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter*
LP125.3;ASV44;0;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus*
LP125.3;ASV46;0;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
LP125.3;ASV50;8;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
LP125.3;ASV53;0;LP125;larvae;sorb+;1.25;3;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
LP125.3;ASV55;0;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
LP125.3;ASV58;0;LP125;larvae;sorb+;1.25;3;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium
LP125.3;ASV65;0;LP125;larvae;sorb+;1.25;3;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
LP125.3;ASV66;0;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus
LP125.3;ASV69;0;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Uncult. bacterium*
LP125.3;ASV73;3;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia
LP125.3;ASV76;0;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
LP125.3;ASV83;0;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Delftia
LP125.3;ASV85;0;LP125;larvae;sorb+;1.25;3;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
LP125.3;ASV86;0;LP125;larvae;sorb+;1.25;3;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
LP125.3;ASV87;0;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
LP125.3;ASV90;0;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas
LP125.3;ASV92;0;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia
LP125.3;ASV95;0;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter
LP125.3;ASV98;0;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;
LP125.3;ASV99;0;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
LP125.3;ASV100;0;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lapidilactobacillus
LP125.3;ASV103;0;LP125;larvae;sorb+;1.25;3;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides
LP125.3;ASV106;0;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia
LP125.3;ASV109;0;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium
LP125.3;ASV111;0;LP125;larvae;sorb+;1.25;3;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
LP125.3;ASV115;0;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Alcanivoracaceae1;Alcanivorax
LP125.3;ASV117;0;LP125;larvae;sorb+;1.25;3;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
LP125.3;ASV120;0;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella
LP125.3;ASV124;0;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus
LP125.3;ASV128;0;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Hydrogenophilaceae;Tepidiphilus
LP125.3;ASV129;0;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum
LP125.3;ASV130;0;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
LP125.3;ASV132;0;LP125;larvae;sorb+;1.25;3;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
LP125.3;ASV134;9;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;
LP125.3;ASV137;0;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
LP125.3;ASV146;0;LP125;larvae;sorb+;1.25;3;Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister
LP125.3;ASV147;0;LP125;larvae;sorb+;1.25;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
